age,capital_gain,capital_loss,education,final_weight,hours_worked_per_week,marital_status,native_country,occupation,race,relationship,is_male,workclass,over_threshold
27,0.0,0.0,13,230997,45,Never-married,United-States,Prof-specialty,White,Not-in-family,False,Local-gov,0
38,0.0,0.0,9,107303,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
47,0.0,0.0,9,211123,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Federal-gov,0
48,0.0,0.0,9,46580,40,Divorced,United-States,Prof-specialty,White,Unmarried,False,Private,0
73,0.0,0.0,3,205580,6,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Local-gov,0
39,0.0,0.0,9,102865,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
55,0.0,0.0,9,169276,40,Divorced,United-States,Machine-op-inspct,Black,Other-relative,True,Private,0
33,0.0,0.0,9,275632,40,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Private,0
54,0.0,0.0,12,178251,30,Widowed,United-States,Adm-clerical,White,Unmarried,False,Private,0
41,0.0,0.0,13,67339,40,Married-civ-spouse,?,Machine-op-inspct,White,Husband,True,Private,0
46,0.0,0.0,9,224559,35,Married-civ-spouse,United-States,Craft-repair,Black,Husband,True,Private,0
20,0.0,0.0,10,49179,35,Never-married,United-States,Prof-specialty,White,Not-in-family,True,Private,0
56,0.0,0.0,14,124319,40,Married-civ-spouse,United-States,?,White,Husband,True,?,1
39,0.0,0.0,9,183892,40,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,0
18,0.0,0.0,9,156950,35,Never-married,United-States,Adm-clerical,White,Own-child,True,Private,0
47,0.0,0.0,3,185254,40,Never-married,El-Salvador,Priv-house-serv,White,Own-child,False,Private,0
42,0.0,0.0,13,214503,44,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1
48,0.0,1977.0,15,47343,70,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1
45,5178.0,0.0,13,261278,40,Married-civ-spouse,Philippines,Prof-specialty,Asian-Pac-Islander,Wife,False,Private,1
22,0.0,0.0,10,166371,40,Never-married,United-States,Craft-repair,White,Own-child,True,Private,0
36,0.0,0.0,9,190023,60,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Private,1
30,0.0,0.0,10,214063,72,Never-married,United-States,Farming-fishing,Black,Other-relative,True,Private,0
34,0.0,0.0,13,254270,40,Never-married,United-States,Prof-specialty,White,Not-in-family,False,Local-gov,0
34,3325.0,0.0,13,111843,40,Never-married,United-States,Adm-clerical,Black,Not-in-family,False,State-gov,0
37,0.0,0.0,11,226947,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,1
66,0.0,0.0,10,222810,35,Divorced,United-States,?,White,Other-relative,False,?,0
23,0.0,0.0,4,287681,25,Never-married,Mexico,Other-service,White,Not-in-family,True,Private,0
44,7688.0,0.0,13,167005,60,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
18,0.0,0.0,9,252046,30,Never-married,United-States,?,White,Own-child,False,?,0
32,0.0,0.0,10,86808,38,Never-married,United-States,Other-service,White,Own-child,False,Private,0
17,0.0,0.0,6,173740,15,Never-married,United-States,Sales,White,Not-in-family,False,Private,0
51,0.0,0.0,13,122533,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
19,0.0,0.0,9,171306,3,Never-married,United-States,Sales,White,Own-child,True,Private,0
43,0.0,0.0,7,188331,40,Separated,United-States,Sales,White,Unmarried,False,Private,0
24,0.0,0.0,9,102323,40,Never-married,United-States,Machine-op-inspct,White,Own-child,True,Private,0
39,0.0,0.0,12,245665,60,Divorced,United-States,Prof-specialty,White,Not-in-family,True,Private,0
48,0.0,0.0,10,136455,16,Divorced,United-States,Sales,White,Not-in-family,False,Private,0
25,3325.0,0.0,13,361493,40,Never-married,United-States,Sales,White,Not-in-family,True,Private,0
62,7688.0,0.0,13,208711,50,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,1
33,0.0,0.0,13,272411,40,Never-married,United-States,Exec-managerial,White,Not-in-family,False,Private,0
22,0.0,2339.0,13,124483,40,Never-married,India,Tech-support,Asian-Pac-Islander,Not-in-family,True,Private,0
23,0.0,0.0,13,87528,45,Never-married,United-States,Sales,White,Not-in-family,False,Private,0
44,0.0,0.0,4,248249,50,Married-civ-spouse,United-States,Handlers-cleaners,White,Husband,True,Private,0
23,0.0,0.0,9,149224,40,Never-married,United-States,Sales,White,Not-in-family,True,Private,0
26,0.0,0.0,13,131401,40,Never-married,United-States,Exec-managerial,White,Not-in-family,False,Private,0
31,0.0,0.0,13,42900,37,Never-married,United-States,Tech-support,White,Not-in-family,True,Private,0
61,0.0,0.0,9,201965,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Self-emp-not-inc,0
33,0.0,0.0,9,356015,35,Separated,Hong,Craft-repair,Amer-Indian-Eskimo,Not-in-family,True,Private,0
27,0.0,0.0,9,123302,40,Married-civ-spouse,Poland,Other-service,White,Husband,True,Private,0
51,0.0,0.0,6,243631,40,Married-civ-spouse,United-States,Craft-repair,Amer-Indian-Eskimo,Husband,True,State-gov,0
28,0.0,0.0,9,132191,45,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Private,1
31,3137.0,0.0,9,109055,45,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Private,0
31,0.0,0.0,9,118941,35,Never-married,United-States,Adm-clerical,White,Own-child,False,Private,0
21,0.0,0.0,6,130534,50,Never-married,United-States,Craft-repair,White,Not-in-family,True,Private,0
32,0.0,0.0,6,241885,40,Divorced,United-States,Craft-repair,White,Not-in-family,True,Self-emp-not-inc,0
19,0.0,0.0,7,53355,12,Never-married,United-States,Sales,White,Not-in-family,True,Private,0
39,0.0,0.0,9,299725,37,Divorced,United-States,Handlers-cleaners,White,Not-in-family,False,Private,0
27,0.0,0.0,3,278736,40,Married-civ-spouse,Mexico,Craft-repair,White,Husband,True,Private,0
60,0.0,1408.0,10,166789,50,Divorced,United-States,Tech-support,White,Not-in-family,True,Private,0
51,0.0,0.0,11,138514,48,Divorced,United-States,Tech-support,Black,Unmarried,False,Private,0
26,0.0,0.0,14,160261,20,Never-married,India,Prof-specialty,Asian-Pac-Islander,Not-in-family,True,Private,0
36,1506.0,0.0,9,204527,40,Never-married,United-States,Craft-repair,White,Unmarried,True,Private,0
30,0.0,0.0,9,154587,40,Never-married,Puerto-Rico,Other-service,White,Not-in-family,True,Private,0
59,0.0,0.0,9,172071,38,Married-civ-spouse,Jamaica,Prof-specialty,Black,Wife,False,Private,0
63,0.0,0.0,9,102412,40,Divorced,United-States,Sales,White,Not-in-family,False,Private,0
53,0.0,0.0,9,130730,35,Divorced,United-States,Adm-clerical,White,Other-relative,False,Local-gov,0
35,0.0,0.0,6,340018,38,Never-married,United-States,Other-service,Black,Unmarried,False,Private,0
44,0.0,0.0,11,64506,20,Divorced,United-States,Other-service,White,Not-in-family,True,Private,0
49,0.0,0.0,9,211762,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Self-emp-not-inc,1
29,0.0,0.0,14,157262,45,Never-married,United-States,Exec-managerial,White,Not-in-family,False,Private,0
23,0.0,0.0,12,412248,25,Never-married,United-States,Other-service,White,Not-in-family,False,Private,0
31,0.0,0.0,10,323020,30,Married-civ-spouse,United-States,Other-service,White,Wife,False,Self-emp-not-inc,0
32,0.0,0.0,9,49593,40,Never-married,United-States,Adm-clerical,Black,Not-in-family,False,Private,0
26,0.0,0.0,10,207258,40,Never-married,United-States,Exec-managerial,White,Own-child,False,Private,0
40,0.0,0.0,7,98466,50,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
40,0.0,0.0,9,342164,37,Separated,United-States,Adm-clerical,White,Unmarried,False,Private,0
31,0.0,0.0,10,54929,60,Divorced,United-States,Craft-repair,White,Not-in-family,True,Private,0
44,0.0,0.0,13,308027,40,Divorced,United-States,Exec-managerial,Black,Not-in-family,False,Federal-gov,0
61,0.0,0.0,12,153790,40,Widowed,United-States,Machine-op-inspct,Black,Unmarried,False,Private,0
62,0.0,0.0,6,181063,30,Widowed,United-States,?,White,Not-in-family,False,?,0
38,0.0,0.0,9,167440,20,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Local-gov,0
24,0.0,0.0,13,257621,20,Never-married,United-States,Prof-specialty,White,Not-in-family,False,State-gov,0
39,7298.0,0.0,9,57691,40,Married-civ-spouse,United-States,Handlers-cleaners,White,Husband,True,Private,1
33,0.0,0.0,9,204752,40,Never-married,United-States,Other-service,White,Own-child,True,Private,0
61,0.0,2339.0,3,43554,40,Never-married,United-States,Handlers-cleaners,Black,Not-in-family,True,Private,0
28,0.0,0.0,9,119793,60,Never-married,United-States,Sales,White,Own-child,True,Private,0
38,0.0,0.0,11,87282,40,Never-married,United-States,Exec-managerial,Asian-Pac-Islander,Other-relative,False,Private,0
51,0.0,0.0,9,185490,40,Divorced,United-States,Sales,White,Not-in-family,False,Private,0
46,0.0,1977.0,13,129007,40,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,1
52,0.0,0.0,9,225339,35,Widowed,United-States,Adm-clerical,Black,Unmarried,False,Private,0
44,0.0,0.0,13,89172,50,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,1
17,0.0,0.0,6,96282,14,Never-married,United-States,Other-service,White,Own-child,True,Private,0
51,0.0,0.0,9,144084,40,Never-married,United-States,Machine-op-inspct,White,Own-child,False,Private,0
28,0.0,0.0,10,129624,40,Never-married,United-States,?,White,Other-relative,True,?,0
41,0.0,0.0,9,183105,44,Separated,Cuba,Machine-op-inspct,White,Unmarried,False,Private,0
20,0.0,0.0,9,175808,40,Never-married,United-States,Craft-repair,White,Own-child,True,Private,0
36,0.0,0.0,4,185692,35,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Private,0
28,0.0,0.0,6,174666,80,Separated,United-States,?,White,Not-in-family,True,?,0
19,0.0,0.0,9,39026,30,Never-married,United-States,Other-service,White,Not-in-family,True,Private,0
45,0.0,0.0,13,102359,37,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Local-gov,0
44,0.0,0.0,14,222011,25,Divorced,United-States,Prof-specialty,White,Unmarried,False,Private,1
43,0.0,1741.0,13,191712,40,Never-married,United-States,Adm-clerical,White,Not-in-family,True,Private,0
46,0.0,2258.0,9,140644,50,Married-spouse-absent,United-States,Machine-op-inspct,White,Not-in-family,True,Private,0
54,0.0,0.0,10,113649,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Local-gov,0
37,0.0,0.0,9,168496,10,Divorced,United-States,Handlers-cleaners,White,Own-child,True,Self-emp-not-inc,0
65,0.0,0.0,6,185001,20,Widowed,United-States,Sales,White,Not-in-family,False,Private,0
39,0.0,0.0,10,46028,60,Divorced,United-States,Other-service,White,Unmarried,False,Private,0
42,0.0,0.0,9,173888,52,Married-spouse-absent,United-States,Adm-clerical,White,Not-in-family,True,Private,0
40,13550.0,0.0,13,121956,40,Married-spouse-absent,Cambodia,Prof-specialty,Asian-Pac-Islander,Not-in-family,True,Private,1
34,0.0,0.0,10,103408,40,Divorced,Germany,Prof-specialty,Black,Not-in-family,True,Private,1
27,0.0,0.0,13,192936,40,Never-married,United-States,Prof-specialty,White,Not-in-family,False,Private,0
26,0.0,0.0,9,196866,38,Never-married,United-States,Sales,White,Not-in-family,False,Private,0
21,0.0,0.0,10,140001,30,Never-married,United-States,Handlers-cleaners,White,Own-child,True,Private,0
32,0.0,0.0,3,247328,40,Never-married,Mexico,Other-service,White,Not-in-family,True,Private,0
19,0.0,0.0,6,199480,25,Never-married,United-States,Handlers-cleaners,White,Own-child,True,Private,0
35,0.0,0.0,10,238980,40,Never-married,United-States,Sales,White,Not-in-family,True,Private,0
27,0.0,0.0,13,106562,50,Never-married,United-States,Prof-specialty,White,Not-in-family,False,Private,1
39,0.0,0.0,13,99452,50,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1
27,0.0,0.0,13,174419,40,Never-married,United-States,Prof-specialty,White,Not-in-family,False,Private,0
38,0.0,0.0,10,184456,50,Never-married,Greece,Other-service,White,Not-in-family,True,Private,0
74,3471.0,0.0,5,340939,40,Married-civ-spouse,United-States,?,White,Husband,True,?,0
47,0.0,0.0,9,138342,50,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
55,0.0,1977.0,14,208311,20,Married-civ-spouse,United-States,Tech-support,White,Husband,True,Private,1
28,0.0,0.0,9,300915,60,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Private,0
35,0.0,0.0,9,140752,25,Never-married,United-States,Sales,White,Not-in-family,True,Private,0
56,0.0,0.0,9,203580,35,Married-civ-spouse,?,Adm-clerical,White,Husband,True,Private,0
40,0.0,0.0,16,36556,55,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,0
56,0.0,0.0,9,146660,60,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
40,2829.0,0.0,9,106501,50,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Private,0
39,0.0,0.0,14,225544,40,Married-civ-spouse,Poland,Transport-moving,White,Husband,True,Private,0
21,0.0,0.0,10,124242,40,Never-married,United-States,?,White,Own-child,False,?,0
58,0.0,0.0,9,205410,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
21,0.0,0.0,7,256356,40,Never-married,Mexico,Priv-house-serv,White,Other-relative,False,Private,0
26,0.0,0.0,10,189590,30,Never-married,United-States,Adm-clerical,White,Not-in-family,True,Private,0
50,0.0,0.0,5,22418,50,Divorced,United-States,Transport-moving,White,Not-in-family,True,Private,0
45,0.0,0.0,7,257855,50,Married-civ-spouse,United-States,Other-service,Black,Husband,True,Local-gov,0
26,0.0,0.0,13,30793,55,Married-civ-spouse,United-States,Prof-specialty,White,Wife,False,Local-gov,1
31,0.0,1590.0,13,190772,35,Never-married,?,Exec-managerial,White,Own-child,False,Private,0
50,4650.0,0.0,10,138852,22,Divorced,United-States,Craft-repair,White,Not-in-family,True,Private,0
25,0.0,0.0,9,285367,50,Divorced,United-States,Other-service,White,Not-in-family,True,Private,0
71,20051.0,0.0,10,118119,50,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Self-emp-inc,1
34,0.0,0.0,10,176673,35,Never-married,United-States,Sales,Black,Other-relative,False,Private,0
71,3432.0,0.0,10,250263,30,Married-civ-spouse,United-States,?,White,Husband,True,?,0
58,0.0,0.0,4,255822,40,Married-civ-spouse,United-States,Handlers-cleaners,White,Husband,True,Private,0
34,0.0,0.0,13,150324,40,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1
39,0.0,0.0,13,123983,40,Divorced,China,Sales,Asian-Pac-Islander,Not-in-family,True,Private,0
36,0.0,0.0,10,117312,40,Married-civ-spouse,United-States,Transport-moving,White,Wife,False,Local-gov,0
52,0.0,0.0,9,30908,60,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Private,0
44,0.0,0.0,13,483201,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Self-emp-not-inc,0
55,0.0,0.0,10,342121,40,Married-civ-spouse,United-States,Tech-support,White,Husband,True,Private,0
31,0.0,0.0,13,502752,40,Married-civ-spouse,United-States,Adm-clerical,White,Wife,False,Private,1
36,0.0,0.0,9,266347,43,Never-married,United-States,Craft-repair,White,Not-in-family,True,Private,0
25,0.0,0.0,10,124111,40,Never-married,United-States,Adm-clerical,White,Own-child,False,Private,0
22,0.0,0.0,10,34310,25,Never-married,United-States,Transport-moving,White,Own-child,True,State-gov,0
29,0.0,0.0,10,224858,45,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,0
35,0.0,0.0,6,208259,36,Married-civ-spouse,United-States,Adm-clerical,White,Wife,False,Private,0
43,0.0,0.0,16,35662,70,Married-civ-spouse,United-States,Prof-specialty,White,Wife,False,Self-emp-inc,1
26,0.0,0.0,9,199143,50,Married-civ-spouse,United-States,Handlers-cleaners,White,Husband,True,Private,0
18,0.0,0.0,10,446771,25,Never-married,United-States,Adm-clerical,White,Own-child,True,Private,0
23,0.0,0.0,9,346480,50,Never-married,United-States,Adm-clerical,White,Not-in-family,False,Private,0
22,0.0,0.0,10,50610,40,Never-married,United-States,Other-service,White,Not-in-family,False,Private,0
56,0.0,0.0,9,208415,40,Divorced,?,Exec-managerial,Black,Not-in-family,True,Private,0
33,0.0,0.0,10,152933,45,Never-married,United-States,Exec-managerial,White,Not-in-family,True,Private,0
41,0.0,0.0,13,43467,99,Divorced,United-States,Other-service,White,Not-in-family,False,Private,0
49,0.0,0.0,9,228399,40,Divorced,United-States,Machine-op-inspct,Black,Unmarried,False,Self-emp-not-inc,0
28,0.0,0.0,9,86615,30,Never-married,United-States,Other-service,Black,Own-child,True,Local-gov,0
58,0.0,0.0,9,160586,40,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Local-gov,0
33,0.0,0.0,9,184245,50,Married-civ-spouse,Mexico,Exec-managerial,White,Husband,True,Self-emp-inc,1
66,0.0,0.0,9,252842,20,Never-married,United-States,Farming-fishing,White,Other-relative,True,Self-emp-not-inc,0
61,0.0,0.0,11,238913,40,Married-civ-spouse,United-States,Tech-support,White,Husband,True,Private,1
49,0.0,0.0,12,225454,45,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1
18,0.0,0.0,6,80616,27,Never-married,United-States,Handlers-cleaners,White,Own-child,True,Private,0
24,0.0,0.0,13,42251,30,Never-married,United-States,Prof-specialty,White,Not-in-family,False,Federal-gov,0
41,0.0,0.0,13,180138,50,Married-civ-spouse,Iran,Exec-managerial,White,Husband,True,Private,1
70,0.0,0.0,5,142851,18,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,0
38,0.0,0.0,13,272476,24,Married-civ-spouse,United-States,Prof-specialty,White,Wife,False,Private,1
35,0.0,0.0,9,60227,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
51,0.0,0.0,13,193720,45,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
40,0.0,0.0,13,110862,50,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,1
41,0.0,0.0,15,66208,45,Divorced,United-States,Prof-specialty,White,Unmarried,False,Private,0
53,0.0,0.0,9,287317,40,Divorced,United-States,Other-service,Black,Not-in-family,True,Private,0
44,0.0,0.0,6,212894,40,Married-civ-spouse,Greece,Machine-op-inspct,White,Husband,True,Private,0
52,0.0,0.0,10,104280,50,Married-civ-spouse,United-States,Tech-support,White,Husband,True,State-gov,0
36,0.0,0.0,9,214807,40,Divorced,United-States,Other-service,White,Unmarried,False,Private,0
23,0.0,0.0,11,140764,15,Never-married,United-States,Other-service,White,Own-child,False,Private,0
39,0.0,0.0,8,261504,40,Divorced,United-States,Adm-clerical,White,Unmarried,False,Private,0
